"school","sex","age","address","famsize","parent_status","mother_edu","father_edu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","weekday_alcohol_consume","weekend_alcohol_consume","health","absences","first_period_grade","second_period_grade","final_grade","subject","avg_grade","performance","absence_level","parent_edu"
"GP","Female",15,"Urban","Large","Together","4","4","services","at_home","course","mother",1,"High","0","no","yes","no","yes","yes","yes","yes","yes","4","3","3","1","1","5",0,11,0,0,"Math",3.67,"Low","None",5
"GP","Male",17,"Rural","Large","Together","3","4","at_home","other","course","mother",3,"Medium","0","no","no","no","no","yes","yes","no","no","5","4","5","2","4","5",0,10,0,0,"Math",3.33,"Low","None",4.5
"GP","Female",16,"Urban","Large","Apart","3","3","other","other","course","other",2,"Low","2","no","yes","no","yes","no","yes","yes","yes","4","3","2","1","1","5",0,4,0,0,"Math",1.33,"Low","None",4
"GP","Male",16,"Urban","Small","Together","1","1","services","other","course","mother",1,"Medium","1","no","no","no","no","yes","yes","no","yes","4","4","4","1","3","5",0,14,12,12,"Math",12.67,"Medium","None",2
"GP","Female",15,"Urban","Large","Together","4","4","teacher","teacher","course","mother",2,"Low","0","no","no","no","yes","yes","yes","yes","no","4","3","2","1","1","5",0,16,16,15,"Math",15.67,"High","None",5
"GP","Male",15,"Urban","Large","Together","4","3","teacher","services","course","father",2,"Very High","0","yes","yes","no","no","yes","yes","yes","no","2","2","2","1","1","3",0,7,9,0,"Math",5.33,"Low","None",4.5
"GP","Male",16,"Urban","Small","Together","2","2","services","services","reputation","father",2,"Low","2","no","yes","no","yes","yes","yes","yes","no","2","3","3","2","2","2",8,9,9,9,"Math",9,"Low","Moderate",3
"GP","Female",15,"Urban","Large","Together","4","4","teacher","services","course","mother",1,"High","0","no","yes","yes","yes","yes","yes","yes","no","4","2","2","1","1","5",2,9,11,11,"Math",10.33,"Medium","Low",5
"GP","Female",16,"Urban","Small","Together","1","1","at_home","at_home","course","mother",1,"Low","0","no","no","no","no","yes","yes","yes","no","3","4","4","3","3","1",2,14,14,13,"Math",13.67,"Medium","Low",2
"GP","Male",17,"Urban","Large","Together","2","1","other","other","home","mother",1,"Low","3","no","yes","no","no","yes","yes","yes","no","5","4","5","1","2","5",0,5,0,0,"Math",1.67,"Low","None",2.5
"GP","Female",15,"Urban","Large","Together","1","1","other","services","course","father",1,"Medium","0","no","yes","yes","no","yes","yes","yes","no","4","4","2","1","2","5",0,8,11,11,"Math",10,"Medium","None",2
"GP","Female",15,"Urban","Large","Together","3","2","health","services","home","father",1,"Medium","3","no","yes","no","no","yes","yes","yes","no","3","3","2","1","1","3",0,6,7,0,"Math",4.33,"Low","None",3.5
"GP","Female",15,"Urban","Large","Together","1","2","at_home","other","course","mother",1,"Medium","0","no","yes","yes","no","no","yes","yes","no","4","3","2","1","1","5",2,10,11,11,"Math",10.67,"Medium","Low",2.5
"GP","Male",16,"Urban","Large","Together","4","4","teacher","teacher","course","mother",1,"Low","0","no","yes","no","no","yes","no","yes","yes","3","3","2","2","1","5",0,7,6,0,"Math",4.33,"Low","None",5
"GP","Male",15,"Urban","Small","Apart","2","1","services","other","course","mother",4,"Low","3","no","no","no","no","yes","yes","yes","no","4","5","5","2","5","5",0,8,9,10,"Math",9,"Medium","None",2.5
"GP","Male",18,"Urban","Small","Together","1","1","other","other","course","mother",1,"Low","3","no","no","no","no","yes","no","yes","yes","2","3","5","2","5","4",0,6,5,0,"Math",3.67,"Low","None",2
"GP","Male",16,"Urban","Small","Together","2","1","at_home","other","course","mother",1,"Low","1","no","no","no","yes","yes","yes","no","yes","4","4","4","3","5","5",6,12,13,14,"Math",13,"Medium","Moderate",2.5
"GP","Female",15,"Rural","Large","Together","3","3","services","services","reputation","other",2,"High","2","no","yes","yes","yes","yes","yes","yes","yes","4","2","1","2","3","3",8,10,10,10,"Math",10,"Medium","Moderate",4
"GP","Male",19,"Urban","Large","Together","3","2","services","at_home","home","mother",1,"Low","3","no","yes","no","no","yes","no","yes","yes","4","5","4","1","1","4",0,5,0,0,"Math",1.67,"Low","None",3.5
"GP","Female",17,"Urban","Large","Together","4","4","other","teacher","course","mother",1,"Low","0","yes","yes","no","no","yes","yes","no","yes","4","2","1","1","1","4",0,11,11,12,"Math",11.33,"Medium","None",5
"GP","Male",15,"Rural","Large","Together","2","3","at_home","services","course","mother",1,"Medium","0","yes","no","yes","yes","yes","yes","no","no","4","4","4","1","1","1",2,11,8,8,"Math",9,"Low","Low",3.5
"GP","Male",17,"Rural","Small","Together","1","2","other","other","reputation","mother",1,"Low","0","no","no","no","no","yes","yes","no","no","2","2","2","3","3","5",8,16,12,13,"Math",13.67,"Medium","Moderate",2.5
"GP","Female",18,"Rural","Large","Together","1","1","at_home","other","course","mother",3,"Low","3","no","yes","no","yes","no","yes","no","no","5","2","5","1","5","4",6,9,8,10,"Math",9,"Medium","Moderate",2
"GP","Male",16,"Rural","Large","Together","2","2","at_home","other","course","mother",3,"Low","0","no","no","no","no","no","yes","no","no","4","2","2","1","2","3",2,17,15,15,"Math",15.67,"High","Low",3
"GP","Male",16,"Urban","Large","Together","3","3","other","services","course","father",1,"Medium","1","no","yes","yes","no","yes","yes","yes","yes","4","5","5","4","4","5",4,10,12,12,"Math",11.33,"Medium","Low",4
"GP","Male",17,"Rural","Small","Together","2","1","at_home","other","course","mother",2,"Low","2","no","no","no","yes","yes","no","yes","yes","3","3","2","2","2","5",0,7,6,0,"Math",4.33,"Low","None",2.5
"GP","Male",15,"Rural","Large","Together","3","2","other","other","course","mother",2,"Medium","2","yes","yes","no","no","yes","yes","yes","yes","4","4","4","1","4","3",6,5,9,7,"Math",7,"Low","Moderate",3.5
"GP","Male",16,"Urban","Small","Together","1","2","other","other","course","mother",2,"Low","1","no","no","no","yes","yes","yes","no","no","4","4","4","2","4","5",0,7,0,0,"Math",2.33,"Low","None",2.5
"GP","Male",17,"Urban","Large","Together","1","3","at_home","services","course","father",1,"Low","0","no","no","no","no","yes","no","yes","no","5","3","3","1","4","2",2,10,10,10,"Math",10,"Medium","Low",3
"GP","Male",17,"Rural","Small","Together","1","1","other","services","course","mother",4,"Medium","3","no","no","no","yes","yes","no","no","yes","5","3","5","1","5","5",0,5,8,7,"Math",6.67,"Low","None",2
"GP","Male",16,"Urban","Large","Together","3","2","services","services","course","mother",2,"Low","1","no","yes","no","yes","no","no","no","no","4","5","2","1","1","2",16,12,11,12,"Math",11.67,"Medium","High",3.5
"GP","Male",16,"Urban","Large","Together","2","2","other","other","course","father",1,"Medium","0","no","no","no","no","yes","no","yes","no","4","3","5","2","4","4",4,10,10,10,"Math",10,"Medium","Low",3
"GP","Female",16,"Urban","Large","Together","4","2","health","services","home","father",1,"Medium","0","no","no","yes","no","yes","yes","yes","yes","4","2","3","1","1","3",0,14,15,16,"Math",15,"High","None",4
"GP","Female",16,"Urban","Large","Together","2","2","other","other","home","mother",1,"Medium","0","no","yes","yes","no","no","yes","yes","no","5","1","5","1","1","4",0,6,7,0,"Math",4.33,"Low","None",3
"GP","Female",16,"Urban","Large","Together","4","4","health","health","reputation","mother",1,"Medium","0","no","yes","yes","no","yes","yes","yes","yes","4","4","2","1","1","3",0,14,14,14,"Math",14,"Medium","None",5
"GP","Male",16,"Urban","Large","Together","3","4","other","other","course","father",3,"Low","2","no","yes","no","yes","no","yes","yes","no","3","4","5","2","4","2",0,6,5,0,"Math",3.67,"Low","None",4.5
"GP","Male",16,"Urban","Large","Together","1","0","other","other","reputation","mother",2,"Medium","0","no","yes","yes","yes","yes","yes","yes","yes","4","3","2","1","1","3",2,13,15,16,"Math",14.67,"High","Low",1.5
"GP","Male",17,"Urban","Small","Together","4","4","teacher","other","reputation","mother",1,"Medium","0","no","yes","yes","yes","yes","yes","yes","no","4","4","4","1","3","5",0,13,11,10,"Math",11.33,"Medium","None",5
"GP","Female",16,"Urban","Large","Together","1","3","at_home","services","home","mother",1,"Medium","3","no","no","no","yes","no","yes","yes","yes","4","3","5","1","1","3",0,8,7,0,"Math",5,"Low","None",3
"GP","Female",16,"Urban","Small","Together","3","3","other","other","reputation","mother",2,"Medium","0","no","yes","yes","yes","yes","yes","yes","no","4","4","5","1","1","4",4,10,11,9,"Math",10,"Low","Low",4
"GP","Male",17,"Urban","Small","Together","4","3","teacher","other","course","mother",2,"Medium","0","no","no","yes","yes","yes","yes","yes","no","4","4","4","4","4","4",4,10,9,9,"Math",9.33,"Low","Low",4.5
"GP","Female",16,"Urban","Large","Together","2","2","services","other","reputation","mother",2,"Medium","0","no","no","yes","yes","no","yes","yes","no","3","4","4","1","4","5",2,13,13,11,"Math",12.33,"Medium","Low",3
"GP","Male",17,"Urban","Large","Together","3","3","other","other","reputation","father",1,"Medium","0","no","no","no","yes","no","yes","yes","no","4","3","4","1","4","4",4,6,5,6,"Math",5.67,"Low","Low",4
"GP","Male",16,"Rural","Large","Together","4","2","teacher","services","other","mother",1,"Low","0","no","yes","no","yes","yes","yes","yes","yes","4","3","3","3","4","3",10,10,8,9,"Math",9,"Low","Moderate",4
"GP","Male",17,"Urban","Large","Together","4","3","other","other","course","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","yes","5","2","3","1","1","2",4,10,10,11,"Math",10.33,"Medium","Low",4.5
"GP","Male",16,"Urban","Large","Together","4","3","teacher","other","home","mother",1,"Medium","0","no","yes","yes","yes","yes","yes","yes","no","3","4","3","2","3","3",10,9,8,8,"Math",8.33,"Low","Moderate",4.5
"GP","Male",16,"Urban","Large","Together","3","3","services","other","home","mother",1,"Medium","0","no","no","yes","yes","yes","yes","yes","yes","4","2","3","1","2","3",2,12,13,12,"Math",12.33,"Medium","Low",4
"GP","Female",17,"Urban","Large","Together","2","4","services","services","reputation","father",1,"Medium","0","no","yes","no","yes","yes","yes","no","no","5","4","2","2","3","5",0,16,17,17,"Math",16.67,"High","None",4
"GP","Female",17,"Urban","Small","Together","3","3","other","other","reputation","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","yes","5","3","3","2","3","1",56,9,9,8,"Math",8.67,"Low","High",4
"GP","Female",16,"Urban","Large","Together","3","2","other","other","reputation","mother",1,"Medium","0","no","yes","yes","no","yes","yes","yes","no","1","2","2","1","2","1",14,12,13,12,"Math",12.33,"Medium","Moderate",3.5
"GP","Male",17,"Urban","Large","Together","3","3","services","services","other","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","yes","4","3","4","2","3","4",12,12,12,11,"Math",11.67,"Medium","Moderate",4
"GP","Male",16,"Urban","Large","Together","1","2","services","services","other","mother",1,"Low","0","no","yes","yes","yes","yes","yes","yes","yes","3","3","3","1","2","3",2,11,12,11,"Math",11.33,"Medium","Low",2.5
"GP","Male",16,"Urban","Small","Together","2","1","other","other","course","mother",1,"Medium","0","no","no","yes","yes","yes","yes","yes","yes","4","2","3","1","2","5",0,15,15,15,"Math",15,"High","None",2.5
"GP","Female",17,"Urban","Large","Apart","3","3","health","other","reputation","mother",1,"Medium","0","no","yes","no","no","no","yes","yes","yes","3","3","3","1","3","3",6,8,7,9,"Math",8,"Low","Moderate",4
"GP","Male",17,"Rural","Large","Together","1","2","at_home","other","home","mother",1,"Medium","0","no","no","no","no","yes","yes","no","no","3","1","3","1","5","3",4,8,9,10,"Math",9,"Medium","Low",2.5
"GP","Female",16,"Urban","Large","Together","2","3","services","services","course","mother",1,"Medium","0","no","no","no","no","yes","yes","yes","no","4","3","3","1","1","2",10,11,12,13,"Math",12,"Medium","Moderate",3.5
"GP","Female",17,"Urban","Large","Together","1","1","at_home","services","course","mother",1,"Medium","0","no","no","no","yes","yes","yes","yes","no","5","3","3","1","1","3",0,8,8,9,"Math",8.33,"Low","None",2
"GP","Male",17,"Urban","Large","Together","1","2","at_home","services","other","other",2,"Medium","0","no","no","yes","yes","no","yes","yes","no","4","4","4","4","5","5",12,7,8,8,"Math",7.67,"Low","Moderate",2.5
"GP","Male",16,"Rural","Large","Together","3","3","services","services","reputation","mother",1,"Low","0","no","yes","no","yes","yes","yes","yes","no","4","3","2","3","4","5",8,8,9,10,"Math",9,"Medium","Moderate",4
"GP","Male",16,"Urban","Large","Together","2","3","other","other","home","father",2,"Low","0","no","no","no","no","yes","yes","yes","no","5","3","3","1","1","3",0,13,14,14,"Math",13.67,"Medium","None",3.5
"GP","Female",17,"Urban","Small","Together","2","4","services","services","course","father",1,"Medium","0","no","no","no","yes","yes","yes","yes","yes","4","3","2","1","1","5",0,14,15,15,"Math",14.67,"High","None",4
"GP","Male",17,"Urban","Large","Together","4","4","services","teacher","home","mother",1,"Low","0","no","no","no","no","yes","yes","yes","no","5","2","3","1","2","5",4,17,15,16,"Math",16,"High","Low",5
"GP","Male",16,"Rural","Small","Together","3","3","teacher","other","home","father",3,"Low","0","no","yes","yes","yes","yes","yes","yes","no","3","3","4","3","5","3",8,9,9,10,"Math",9.33,"Medium","Moderate",4
"GP","Female",17,"Urban","Large","Together","4","4","services","teacher","home","mother",2,"Low","1","no","yes","no","no","yes","yes","yes","no","4","2","4","2","3","2",24,18,18,18,"Math",18,"High","High",5
"GP","Female",16,"Urban","Small","Together","4","4","teacher","teacher","reputation","mother",1,"Medium","0","no","yes","yes","no","yes","yes","yes","no","4","5","2","1","2","3",0,9,9,10,"Math",9.33,"Medium","None",5
"GP","Female",16,"Urban","Large","Together","4","3","health","other","home","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","no","4","3","5","1","5","2",2,16,16,16,"Math",16,"High","Low",4.5
"GP","Female",16,"Urban","Large","Together","2","3","other","other","reputation","mother",1,"Medium","0","yes","yes","yes","yes","yes","yes","no","no","4","4","3","1","3","4",6,8,10,10,"Math",9.33,"Medium","Moderate",3.5
"GP","Female",17,"Urban","Large","Together","1","1","other","other","course","mother",1,"Medium","0","no","yes","yes","no","no","yes","no","no","4","4","4","1","3","1",4,9,9,10,"Math",9.33,"Medium","Low",2
"GP","Female",17,"Rural","Large","Together","2","2","other","other","reputation","mother",1,"Low","0","no","yes","no","no","yes","yes","yes","no","5","3","2","1","2","3",18,7,6,6,"Math",6.33,"Low","High",3
"GP","Female",16,"Rural","Large","Together","2","2","services","services","reputation","mother",2,"Very High","0","no","yes","yes","yes","no","yes","yes","no","5","3","5","1","1","5",6,10,10,11,"Math",10.33,"Medium","Moderate",3
"GP","Female",17,"Urban","Large","Together","3","4","at_home","services","home","mother",1,"High","1","no","yes","yes","no","yes","yes","yes","yes","4","4","3","3","4","5",28,10,9,9,"Math",9.33,"Low","High",4.5
"GP","Female",16,"Urban","Large","Apart","3","1","services","other","course","mother",1,"Medium","3","no","yes","yes","no","yes","yes","yes","no","2","3","3","2","2","4",5,7,7,7,"Math",7,"Low","Low",3
"GP","Female",16,"Urban","Large","Together","4","3","teacher","other","other","mother",1,"Medium","0","no","no","yes","yes","yes","yes","yes","yes","1","3","2","1","1","1",10,11,12,13,"Math",12,"Medium","Moderate",4.5
"GP","Female",16,"Urban","Large","Together","1","1","at_home","other","home","mother",2,"Low","0","no","yes","yes","no","yes","yes","no","no","4","3","2","1","4","5",6,9,9,10,"Math",9.33,"Medium","Moderate",2
"GP","Female",17,"Rural","Large","Together","4","3","teacher","other","reputation","mother",2,"High","0","no","yes","yes","yes","yes","yes","yes","yes","4","4","2","1","1","4",6,7,7,7,"Math",7,"Low","Moderate",4.5
"GP","Female",19,"Urban","Large","Together","3","3","other","other","reputation","other",1,"Very High","0","no","yes","yes","yes","yes","yes","yes","no","4","3","3","1","2","3",10,8,8,8,"Math",8,"Low","Moderate",4
"GP","Male",17,"Urban","Small","Together","4","4","services","other","home","mother",1,"Medium","0","no","yes","yes","no","yes","yes","yes","yes","5","3","5","4","5","3",13,12,12,13,"Math",12.33,"Medium","Moderate",5
